label,selling_price,age,sell_speed,mileage,avg_mileage
0,47000.0,26.0,37,5.22,1.0667973124300112
1,73440.0,49.0,35,4.48,0.8606315789473685
0,43000.0,47.0,25,7.81,0.8986916771752836
0,50000.0,28.0,41,6.76,1.2486842105263156
0,64800.0,25.0,55,11.6,1.5296242774566473
1,83000.0,26.0,27,2.56,1.0167573449401524
0,60000.0,27.0,13,3.51,0.6057446808510638
1,115000.0,29.0,42,4.9,1.2829985652797704
1,135000.0,46.0,63,4.16,0.7614844533600802
0,60000.0,35.0,154,4.91,1.523937074829932
0,56000.0,33.0,180,4.06,1.1723892405063292
0,56160.0,34.0,15,10.3,1.282230559345157
0,42000.0,43.0,70,3.91,0.7919811320754716
0,60000.0,25.0,51,4.3,1.0757368060315284
0,62000.0,27.0,13,4.82,0.8310344827586207
1,102000.0,27.0,39,5.71,1.8091579861111111
1,120000.0,40.0,14,3.31,1.1661679536679537
1,84240.0,56.0,90,7.65,1.5946601941747574
1,84240.0,30.0,34,9.0,2.3650107991360687
1,80000.0,44.0,31,3.09,1.0309414990859231
1,83160.0,27.0,27,3.26,1.7920180722891563
0,70000.0,24.0,66,6.24,1.1088607594936708
0,52000.0,23.0,89,7.07,1.3172792240939255
1,125000.0,35.0,36,5.8,1.2014755959137344
0,40000.0,22.0,37,10.79,1.2494765228426394
0,49000.0,36.0,19,7.0,1.8870014771048744
0,48600.0,54.0,114,8.5,1.1537746374116769
1,145000.0,28.0,200,7.0,2.283288650580876
1,75600.0,46.0,99,8.15,2.560025817555938
1,78000.0,28.0,26,8.2,1.8800251256281408
0,49000.0,33.0,39,9.1,1.2979679562329034
1,116000.0,29.0,117,3.4,1.1751893939393938
1,120000.0,25.0,40,10.13,1.6360398230088498
0,55000.0,27.0,9,4.83,0.8863499245852187
1,102000.0,50.0,13,7.4,1.0596312279325226
0,60000.0,33.0,64,2.6,0.6921954777534647
1,112320.0,27.0,126,2.8,1.2357920193470375
1,85000.0,29.0,202,2.66,1.4194444444444445
0,57000.0,30.0,41,4.5,0.5897666068222621
0,70000.0,55.0,62,5.06,1.5200823045267489
1,90000.0,42.0,18,4.58,1.6214354995150342
0,47600.0,30.0,57,7.6,0.8823155216284987
1,116000.0,40.0,79,11.7,1.7136837881219902
1,101000.0,24.0,160,4.1,1.3506317689530685
0,63180.0,53.0,23,7.9,1.0683586513523529
1,89640.0,26.0,32,5.46,0.9196585140747576
0,67000.0,25.0,24,5.0,0.9785522788203752
0,60000.0,22.0,80,4.76,1.3053343350864008
0,46440.0,34.0,95,7.28,1.2732151413512218
1,95000.0,27.0,15,7.76,2.6298978644382545
1,83000.0,35.0,47,2.83,0.8821093082835183
0,57000.0,30.0,35,5.4,0.9738142292490121
1,75000.0,34.0,32,8.3,0.9149803684687408
0,68040.0,29.0,45,3.83,1.5796045197740112
0,52000.0,36.0,27,5.86,1.6788854003139717
0,62000.0,62.0,2,3.77,0.9418548939082819
1,92000.0,37.0,23,5.0,1.7564966313763233
1,130000.0,25.0,78,3.0,0.9909502262443438
1,74000.0,31.0,83,3.68,0.8047932893948473
0,60480.0,31.0,43,6.98,1.5814400993171942
0,68000.0,35.0,2,12.0,2.3434991974317816
0,48600.0,24.0,21,9.38,1.0272127212721274
1,106920.0,37.0,144,9.35,1.430322715842414
1,81000.0,32.0,95,7.25,0.9112431129476584
0,49000.0,30.0,40,9.11,1.1083833333333333
0,68000.0,50.0,43,4.37,0.974969437652812
1,118000.0,32.0,15,3.31,1.7283977110157367
0,59890.0,33.0,23,5.51,1.269665404040404
1,108000.0,33.0,149,8.54,1.6431734317343172
1,110000.0,29.0,67,5.31,1.2090767311291328
1,81000.0,41.0,19,3.78,1.3052980132450331
1,130000.0,35.0,26,5.9,1.9007060900264785
0,49500.0,30.0,28,8.51,1.3750110668437359
1,95000.0,31.0,87,6.0,1.2666281087333722
0,54000.0,30.0,77,2.9,0.8894957983193277
1,98280.0,44.0,50,9.2,2.348251748251748
1,86400.0,30.0,19,7.55,1.661091018685955
1,72360.0,35.0,44,6.29,0.9490905332782142
1,76000.0,26.0,30,6.0,0.9851551956815114
1,82080.0,41.0,69,4.0,1.4412635735439288
1,97200.0,39.0,18,9.85,1.3490619136960602
1,77000.0,38.0,12,10.43,1.3679302910528206
1,90000.0,26.0,41,3.5,1.4023051591657518
0,54000.0,28.0,62,10.0,1.4507154213036564
1,145000.0,25.0,25,4.8,1.4697986577181206
1,117900.0,44.0,54,11.13,1.6088910891089108
1,86400.0,23.0,115,10.55,1.7455802357207617
1,71280.0,32.0,15,6.0,0.999087591240876
1,73440.0,43.0,53,6.4,1.369284876905041
0,60400.0,53.0,71,4.3,0.6413976297507151
1,115000.0,35.0,45,5.5,1.2852112676056338
1,140000.0,28.0,67,8.2,2.16257225433526
1,84240.0,33.0,11,8.84,1.0766099432766099
1,79200.0,35.0,19,4.24,0.5260367097212781
0,54000.0,32.0,40,7.57,0.9989334779464932
1,98280.0,42.0,126,2.99,1.2345588235294118
1,125000.0,31.0,32,3.65,1.2155565693430657
1,86000.0,38.0,56,6.0,1.2958579881656804
1,93000.0,30.0,24,6.26,1.3456419316843344
0,68040.0,40.0,148,6.36,0.900465477114042
0,54000.0,28.0,50,9.4,2.5007288629737605
1,123120.0,37.0,30,5.49,1.188523131672598
1,91000.0,31.0,37,4.86,1.1873493975903615
0,50760.0,34.0,154,8.8,2.0497766432673896
0,56000.0,24.0,56,6.0,1.5642857142857145
0,60000.0,41.0,22,5.06,1.012
1,95000.0,32.0,25,4.42,1.8846962616822431
0,43200.0,43.0,13,6.0,0.7428765264586159
0,55000.0,31.0,59,7.23,0.7903414195867026
1,88200.0,34.0,80,5.0,1.4995891536565324
0,60480.0,57.0,60,3.02,1.272863741339492
0,40000.0,30.0,20,8.31,1.31248377325833
1,75600.0,31.0,46,9.07,2.076882057716437
0,62640.0,42.0,70,4.0,1.2886142983230362
1,86400.0,32.0,29,8.73,1.1271489211177927
1,97200.0,49.0,43,10.75,1.3136089722129227
1,113400.0,43.0,32,2.88,0.7408033826638477
0,61500.0,27.0,18,5.21,1.780571161048689
0,60000.0,42.0,15,2.9,1.2308139534883722
1,98000.0,31.0,56,5.61,2.0055337904015675
1,138000.0,25.0,98,3.91,2.0505028735632185
1,101000.0,25.0,15,2.23,0.9302285714285716
0,60000.0,39.0,7,8.97,1.0588777490297543
0,65000.0,36.0,17,2.34,1.140320427236315
1,87000.0,29.0,146,5.08,0.9465033180193976
1,102000.0,51.0,126,6.66,1.4876988984088129
1,106920.0,23.0,85,5.68,1.1224688684353004
1,100000.0,56.0,25,8.11,1.2339099624843684
0,63720.0,24.0,77,8.26,1.1389875330562902
1,95040.0,29.0,34,4.1,1.6702008928571426
0,54000.0,26.0,28,11.6,1.3535805626598465
0,40000.0,38.0,10,11.42,1.288500772797527
0,45000.0,32.0,55,3.29,0.8474594213126323
0,50000.0,46.0,15,7.0,0.9641509433962264
1,78000.0,36.0,21,5.75,0.9622879413113252
0,50000.0,30.0,27,10.31,1.4238176314793796
1,93960.0,28.0,19,9.4,1.0343684051854083
0,58000.0,30.0,34,6.7,1.9301499605367007
1,124200.0,45.0,61,2.37,1.0335125448028677
1,78000.0,27.0,41,4.28,2.0528252299605785
1,75600.0,35.0,28,5.87,1.2084320360970109
0,54000.0,50.0,84,5.28,1.096245733788396
0,55080.0,34.0,52,6.95,0.9043672014260248
1,86000.0,22.0,8,5.0,1.1189454322501533
1,110000.0,25.0,78,6.56,1.8263920671243328
0,68040.0,32.0,44,10.67,1.3494629244629244
0,45360.0,26.0,40,5.18,0.8031860662701784
0,60480.0,41.0,48,10.2,1.114003590664273
1,110000.0,53.0,62,6.5,1.0558522474410326
1,94000.0,37.0,43,4.43,1.5473205741626794
0,43000.0,39.0,59,6.7,0.8377869133264817
1,82080.0,31.0,13,10.6,1.2193507721399306
0,70000.0,28.0,67,6.1,1.7559148264984228
1,83000.0,35.0,95,2.36,1.1751705320600272
1,96000.0,36.0,111,3.5,1.544740024183797
0,62800.0,24.0,42,5.0,1.0334088335220837
0,52920.0,45.0,9,7.7,1.7776723592662869
0,69000.0,43.0,27,4.03,0.8162874583795783
0,57000.0,30.0,101,5.49,1.1194692737430167
0,64800.0,35.0,71,7.94,1.725059523809524
1,83160.0,33.0,43,3.15,1.166075050709939
0,63720.0,23.0,49,6.69,0.9617369042930288
1,133000.0,36.0,58,7.05,2.2202329594478
1,79704.0,26.0,19,5.25,1.361940298507463
1,74700.0,28.0,17,8.53,1.0115172189733592
1,81000.0,57.0,107,5.0,1.3599105812220569
1,118000.0,46.0,87,7.01,1.2735938277750125
0,55000.0,42.0,54,5.14,1.008113917248791
0,65000.0,47.0,34,6.57,1.2210030549898168
1,132840.0,34.0,23,8.79,1.2297240321962437
0,61000.0,34.0,55,2.6,1.2704149933065596
0,52000.0,33.0,13,8.16,1.0893928310168253
1,126000.0,27.0,29,7.8,2.0467289719626165
0,55000.0,38.0,16,9.44,1.273318551367332
0,41000.0,32.0,53,6.0,1.0830860534124631
0,56000.0,24.0,16,5.69,1.0348031888390634
0,48000.0,42.0,28,10.0,1.6419253261358524
0,50000.0,25.0,61,7.05,1.2663631889763778
0,70000.0,25.0,91,2.53,0.974103375527426
0,65000.0,39.0,58,4.33,1.7444260485651213
1,85320.0,20.0,47,7.84,0.8504011887072808
1,110592.0,29.0,174,6.0,1.1196319018404908
1,75000.0,30.0,56,3.0,0.9882671480144404
0,45000.0,35.0,35,8.0,0.9905020352781546
1,89000.0,33.0,37,8.26,1.9476098191214468
1,79000.0,41.0,24,9.87,1.4312872467222884
0,63000.0,32.0,129,3.2,0.5277903298689561
1,73000.0,58.0,34,3.87,1.0154924514737598
1,91800.0,35.0,61,8.66,0.9657500763825236
0,52920.0,50.0,48,7.24,1.0566173530587766
1,140000.0,27.0,29,5.83,2.328172866520788
1,80000.0,25.0,53,3.9,1.114722004698512
1,132000.0,31.0,35,6.04,1.8510495382031904
0,65000.0,29.0,18,7.5,0.9192411014103424
0,68040.0,30.0,70,4.97,1.1352002503128908
1,81756.0,24.0,8,7.61,1.7209727385377944
0,50000.0,36.0,37,4.76,0.8348870735223449
0,61000.0,26.0,16,10.1,1.3729981378026068
1,103000.0,33.0,68,2.99,1.3920280612244902
0,47000.0,36.0,13,5.0,0.8421781264420858
1,97200.0,45.0,174,8.61,1.4502307337332718
1,96000.0,35.0,39,4.62,1.5686511627906978
1,89000.0,41.0,41,7.8,0.9075549888428434
1,135000.0,35.0,45,8.58,1.3974564926372155
1,71000.0,45.0,30,11.4,1.579726651480638
1,85000.0,36.0,29,9.0,1.2184718100890208
0,55000.0,36.0,49,6.79,1.5518785222291798
1,135000.0,30.0,33,11.11,2.027575
1,101000.0,50.0,140,6.0,0.8669833729216152
1,73000.0,31.0,103,6.22,1.77923197492163
1,96000.0,29.0,92,2.63,1.149640718562874
0,45000.0,26.0,19,4.28,1.1016925246826517
1,90720.0,35.0,33,8.33,0.9213484848484848
1,118000.0,24.0,12,7.32,1.1816895179124285
0,49600.0,37.0,87,9.13,1.1742248062015506
0,58000.0,24.0,48,8.1,0.9776785714285714
1,78000.0,32.0,67,5.42,1.0298282144716293
0,60480.0,56.0,36,4.8,0.9744160177975528
0,57000.0,27.0,24,3.38,1.2824324324324323
0,54000.0,25.0,27,5.04,1.042857142857143
1,105840.0,24.0,16,8.0,0.9480519480519479
1,113400.0,31.0,76,5.33,0.9688496015936257
0,62000.0,32.0,22,5.27,2.6753129346314317
1,92000.0,26.0,38,3.84,1.491063829787234
1,133000.0,39.0,55,5.9,1.6119011976047906
1,88560.0,36.0,13,2.83,0.5984646581691773
1,75000.0,29.0,94,5.3,0.9864864864864864
1,73440.0,26.0,23,4.55,1.650844930417495
1,86000.0,33.0,86,8.0,0.9404186795491144
1,95000.0,39.0,39,7.82,1.4088351431391906
1,72360.0,33.0,18,3.41,0.8554295532646049
1,98000.0,46.0,50,2.44,1.0404205607476635
1,115000.0,60.0,27,4.4,1.3564189189189189
1,113400.0,45.0,20,5.79,2.176467559217301
1,108000.0,38.0,30,8.0,1.2284392090870846
1,96000.0,48.0,39,8.92,1.0180737961225763
1,107000.0,46.0,22,9.8,1.8552904564315356
0,48600.0,48.0,9,5.41,0.6461551047120419
1,85000.0,30.0,48,9.23,1.4149307013859724
1,72360.0,43.0,69,4.6,1.4387317909168806
1,75000.0,37.0,31,7.84,2.4395566922421144
0,68000.0,28.0,45,7.34,1.4615930169121658
0,60000.0,39.0,48,5.19,1.7704205607476635
0,68000.0,33.0,13,6.44,0.8383024251069902
1,85000.0,24.0,17,8.41,0.9352985984156004
1,142000.0,29.0,14,4.04,1.7368669022379268
0,45900.0,30.0,62,8.8,1.165880217785844
1,85000.0,31.0,15,6.95,1.3704754186925987
0,48600.0,52.0,18,6.0,0.8615263571990559
0,41040.0,25.0,58,5.71,1.2005472350230415
1,89000.0,35.0,16,7.84,2.345573770491803
0,70000.0,24.0,62,4.7,1.490443092962641
0,49680.0,43.0,35,3.4,0.6021348859776807
0,68000.0,22.0,10,8.8,1.37617823479006
1,86000.0,48.0,30,7.89,1.4844587628865982
1,85000.0,33.0,16,8.19,0.9836623889437316
1,76500.0,34.0,60,3.66,1.36875
0,56160.0,38.0,20,8.58,0.9656799259944496
1,73000.0,38.0,10,5.45,1.009771573604061
1,140000.0,36.0,13,3.19,0.8881388253241801
0,66000.0,25.0,34,3.94,1.4071428571428573
1,100000.0,47.0,53,9.7,1.4427465362673186
0,54240.0,36.0,47,4.82,0.7699343544857767
1,78840.0,43.0,24,7.49,1.4396261190100053
1,78000.0,31.0,44,5.72,2.01719806763285
1,100000.0,23.0,7,8.9,1.2759230164964652
1,85000.0,33.0,95,4.52,1.2868954758190323
1,102600.0,30.0,10,9.65,1.2149879268713348
1,75000.0,27.0,26,6.3,1.2296791443850268
0,40000.0,33.0,69,5.87,1.0251435406698564
0,53000.0,38.0,9,5.98,1.1256833419288297
0,46440.0,56.0,9,8.67,0.9932674199623353
1,128000.0,28.0,24,6.7,1.374648679033165
0,59400.0,38.0,16,6.7,0.9007366482504604
0,60000.0,35.0,88,8.7,1.6990369181380414
1,76000.0,48.0,13,8.14,1.4380929332042596
1,115000.0,25.0,27,11.11,2.5552299936988025
1,112000.0,23.0,13,3.41,1.2818228630278063
0,45000.0,38.0,12,5.6,0.631839258114374
1,110160.0,32.0,98,8.33,1.2932581880051044
0,59400.0,31.0,41,4.7,0.9081524616199048
1,131760.0,54.0,6,8.57,1.1272252252252253
0,59000.0,29.0,15,5.01,0.6618349619978284
0,54000.0,30.0,67,6.99,0.9981807511737087
0,54000.0,33.0,24,8.3,0.9906801831262264
1,98000.0,32.0,92,9.67,1.2017534899557372
0,52000.0,45.0,21,3.44,0.6883771929824561
0,48600.0,51.0,12,8.88,1.4316254416961132
0,51840.0,42.0,12,8.2,0.9907315458457464
1,143000.0,33.0,170,4.71,1.3389018691588783
1,103000.0,27.0,21,3.0,1.021455223880597
1,88560.0,34.0,46,6.9,1.3446342765616657
1,103680.0,39.0,101,6.58,1.5425176621708414
0,63000.0,30.0,36,7.53,1.6054030373831776
0,48600.0,29.0,55,6.8,0.9818037974683544
0,56160.0,28.0,26,8.77,1.010113600504891
1,103000.0,36.0,60,7.14,0.9254616477272728
0,51000.0,35.0,112,8.17,1.4617892156862746
1,96000.0,27.0,79,3.88,1.2261471861471862
0,63000.0,45.0,43,6.23,1.2868986983588002
1,120000.0,27.0,29,5.0,2.2201946472019465
0,52000.0,46.0,91,3.41,0.9414901664145237
1,118000.0,29.0,64,5.8,1.6436335403726707
0,66000.0,34.0,114,3.62,1.7500662251655632
0,67000.0,42.0,51,7.25,1.4767020089285716
1,91800.0,50.0,52,10.63,1.3792925702097407
0,62640.0,24.0,15,5.6,1.498533724340176
1,110000.0,47.0,109,6.95,1.0465140264026402
0,60000.0,40.0,19,3.78,2.0936267071320183
0,68000.0,22.0,20,3.6,0.8748335552596538
0,40000.0,38.0,112,5.23,0.8484222222222223
1,118800.0,53.0,106,6.34,1.746490566037736
0,65000.0,27.0,128,3.44,0.9840125391849528
1,115000.0,27.0,54,9.7,1.6528944911297851
1,85000.0,34.0,193,5.0,1.5492359932088289
1,91800.0,23.0,9,6.15,1.6045389563974268
1,89640.0,37.0,15,9.9,1.106060606060606
1,73400.0,26.0,171,7.8,1.106490478041197
0,51000.0,30.0,31,8.7,1.4715013901760887
1,88000.0,26.0,116,5.89,1.957969034608379
1,99000.0,47.0,98,8.2,1.716169724770642
1,100000.0,27.0,45,4.63,0.8374380574826561
0,64000.0,51.0,57,4.67,0.6133681180280677
1,90000.0,45.0,119,3.34,1.169961612284069
1,78000.0,55.0,22,4.16,1.5605344295991777
1,125000.0,26.0,20,6.02,2.2536410256410258
1,85000.0,27.0,36,6.82,1.903134556574924
1,117000.0,50.0,44,7.0,1.1123204179364388
1,86400.0,26.0,33,5.32,1.4534431137724553
1,110000.0,23.0,145,10.21,1.4817693836978132
1,89640.0,42.0,59,7.8,0.9006643467257197
1,95000.0,29.0,27,6.7,1.0038998357963875
1,77760.0,49.0,15,9.57,1.6008478460128324
0,49680.0,43.0,4,4.0,0.7853684776761699
1,82000.0,37.0,25,5.6,1.3221216041397152
0,40000.0,29.0,11,5.36,0.8057660626029655
1,75000.0,26.0,14,7.38,0.8481423173803526
1,100000.0,39.0,42,7.0,1.2561455260570304
0,53000.0,32.0,11,7.0,1.0373528217620789
0,41000.0,47.0,11,5.33,0.6537130376344086
1,76000.0,26.0,114,4.4,1.747551686615887
0,56000.0,27.0,20,4.1,0.8551428571428571
1,73440.0,25.0,25,9.11,1.2740038314176243
1,130000.0,27.0,10,5.03,2.1078645235361653
0,60000.0,27.0,18,3.6,1.2000000000000002
1,80000.0,29.0,89,7.76,0.837740313516711
0,55000.0,29.0,60,8.6,2.112382234185733
1,90000.0,23.0,44,7.3,0.8313572542901716
0,40000.0,29.0,22,8.08,1.124790236460717
0,58000.0,27.0,22,6.46,0.8659199412412779
1,110000.0,32.0,103,9.5,2.182190056639396
1,75000.0,28.0,33,7.7,1.0467411545623837
0,58000.0,36.0,26,5.33,1.222784412319296
1,120000.0,41.0,118,3.5,1.1305309734513274
0,61000.0,55.0,44,7.89,1.15194
0,63000.0,34.0,90,5.53,0.9344675925925926
1,90000.0,47.0,55,6.7,1.9690016103059584
0,64000.0,25.0,24,8.96,1.314469453376206
1,131000.0,26.0,15,2.5,0.8842054263565892
0,62000.0,35.0,183,3.29,1.6517881705639617
1,128000.0,39.0,16,6.9,1.626937984496124
1,97200.0,40.0,148,3.03,0.8722003154574132
0,40000.0,27.0,14,8.39,1.0331815114709852
0,54432.0,25.0,27,10.0,1.1939810271508011
0,41700.0,53.0,54,10.2,1.1008279124778235
1,125280.0,34.0,71,11.05,1.7604757747708426
1,81000.0,32.0,10,7.06,1.4166575041231446
0,48600.0,29.0,21,8.23,0.8932352066607196
0,47500.0,33.0,21,5.7,0.9930787589498806
0,49680.0,23.0,14,8.83,1.3043099959530553
0,68000.0,23.0,94,3.11,1.5528727770177837
1,100000.0,40.0,43,4.54,0.8698687664041995
1,113000.0,30.0,147,8.6,1.2672587807832054
0,66000.0,28.0,36,6.8,1.7894736842105263
1,84000.0,32.0,195,11.0,1.2129909365558913
0,44100.0,33.0,14,7.5,1.344548133595285
1,110000.0,56.0,25,3.36,0.813262599469496
0,40000.0,30.0,32,7.97,1.7031908665105386
0,52920.0,29.0,88,3.54,1.0039627039627042
0,50000.0,51.0,124,7.62,1.178017789072427
0,70000.0,31.0,22,7.89,1.038532275513884
1,116000.0,30.0,45,10.1,1.6140542907180384
0,58000.0,27.0,8,7.32,1.2398143851508119
0,59000.0,47.0,37,9.79,1.8591831425598333
1,87300.0,30.0,44,9.3,1.1433142472212867
1,130000.0,38.0,29,2.55,1.1590909090909092
1,144000.0,46.0,39,5.82,1.9853271028037385
0,50544.0,43.0,27,8.8,1.0106985525487728
0,50760.0,29.0,8,4.14,0.6853061224489795
0,42120.0,56.0,86,6.61,0.9300886661526601
0,50000.0,24.0,22,8.0,1.532808398950131
0,56700.0,38.0,27,9.91,1.2069235902569235
0,67000.0,32.0,21,2.62,0.6796730632551529
1,79000.0,34.0,21,6.97,1.1316948398576512
1,86400.0,47.0,119,10.0,1.115184845707302
1,126000.0,28.0,30,7.41,1.1518952299829643
0,41040.0,32.0,83,8.09,0.8759566894096706
1,102000.0,26.0,67,3.6,1.6824583866837388
1,91368.0,62.0,22,6.91,1.4241389045736872
1,90000.0,33.0,35,3.22,1.4581885856079406
0,59000.0,32.0,28,3.0,1.0349716446124764
1,121000.0,33.0,12,9.77,2.6048575602629653
1,70200.0,31.0,75,3.42,1.7385793871866295
0,48000.0,32.0,84,8.5,1.6217982226868792
0,53000.0,42.0,23,7.94,1.3442022263450837
0,44280.0,39.0,25,8.2,1.2261368291683734
0,61000.0,36.0,36,7.91,0.8897226502311247
0,54000.0,27.0,55,9.32,1.1852961672473867
0,45000.0,32.0,35,8.34,1.251685855263158
1,140000.0,57.0,17,5.02,1.234703504043127
1,113600.0,23.0,8,10.16,1.397287113790505
1,88560.0,38.0,198,8.22,1.10102752293578
1,108000.0,42.0,42,5.27,1.052270240700219
1,127000.0,23.0,20,3.54,1.2895209580838325
1,87480.0,30.0,17,3.02,1.0359962406015035
1,82080.0,36.0,14,2.31,1.2272925764192142
0,69000.0,35.0,125,4.2,1.2372881355932204
0,59000.0,27.0,50,7.3,1.9477339181286548
1,134000.0,52.0,68,3.0,1.2586206896551724
1,78000.0,32.0,18,5.0,1.2517146776406036
0,47520.0,34.0,19,6.86,1.344015029522276
1,80000.0,29.0,29,5.41,1.1400981524249425
0,53000.0,48.0,30,6.3,1.40470372632865
0,66960.0,30.0,95,11.2,1.9273927392739276
1,134000.0,35.0,8,5.84,1.015047619047619
1,85000.0,23.0,35,7.89,1.4730690537084397
1,86400.0,42.0,17,8.5,1.1747444149943205
1,103500.0,37.0,46,11.15,1.3833276682528892
0,70000.0,33.0,34,5.0,1.1100973236009732
1,120000.0,30.0,24,4.5,1.454827280779451
1,86000.0,30.0,26,6.14,1.457152145643693
1,77000.0,34.0,15,8.99,1.518440536788524
0,42000.0,31.0,14,9.19,1.2629329819277109
1,83000.0,40.0,86,3.72,1.0476851851851852
1,110000.0,47.0,46,4.16,0.8931764705882353
0,66000.0,19.0,33,5.43,1.3565708418891171
0,68040.0,27.0,43,7.03,0.9861452728670256
0,51360.0,23.0,30,5.24,0.8858730893932377
0,60000.0,33.0,39,5.38,1.4470891672807662
1,96120.0,33.0,58,10.7,1.394323455908604
0,48600.0,30.0,19,7.0,1.4976553341148888
1,81000.0,38.0,153,5.8,0.9293239683933274
1,114480.0,30.0,39,7.83,1.1589416058394162
1,71500.0,44.0,11,10.27,1.4384305448963928
0,60480.0,26.0,125,3.28,1.0267581475128644
1,81000.0,27.0,148,3.1,1.2406798245614037
0,58000.0,46.0,60,5.33,1.6627777777777781
0,54000.0,33.0,12,3.36,1.0843501326259948
1,73000.0,22.0,75,4.15,1.7077226606538898
0,48600.0,30.0,116,9.36,1.0466911764705882
1,113400.0,37.0,57,5.78,0.7120148498143773
1,75000.0,45.0,29,3.7,0.9843294460641401
1,95000.0,27.0,86,8.67,1.7990619670267198
0,66000.0,29.0,29,4.56,1.701840490797546
1,112000.0,30.0,92,8.61,1.6496850393700786
1,70200.0,34.0,72,4.4,1.4187279151943464
0,61560.0,54.0,8,4.83,0.8633447600391773
1,120000.0,25.0,7,6.12,1.13161094224924
1,72000.0,26.0,23,7.77,0.8921201635734508
1,78000.0,43.0,29,3.72,1.657875457875458
0,50000.0,38.0,8,9.61,1.5323940585408475
0,51000.0,28.0,14,6.8,1.0363256784968684
0,55000.0,35.0,30,3.2,0.3956639566395664
0,63000.0,29.0,19,4.55,1.2238393515106851
0,69120.0,30.0,57,4.09,0.8400956668542486
0,70000.0,29.0,25,6.36,1.8178543461237275
0,50000.0,52.0,46,6.23,0.8626517450682853
0,64000.0,26.0,116,3.05,0.843371212121212
1,73440.0,23.0,53,6.84,1.3650082012028428
1,72000.0,44.0,83,5.54,1.5518802762854949
0,43000.0,30.0,8,10.3,1.2658249158249155
0,58320.0,43.0,53,5.44,1.0663802363050483
0,50000.0,29.0,15,11.37,1.5074645840900835
0,61000.0,39.0,27,9.57,1.0591419041843542
1,130000.0,30.0,26,7.36,1.7581151832460733
0,54000.0,39.0,65,11.24,1.2102064896755165
0,65500.0,27.0,94,9.09,1.4851611459265892
0,50000.0,33.0,43,6.2,0.9397840531561462
0,48600.0,47.0,15,10.29,1.1211492537313432
0,45000.0,23.0,17,9.61,1.1703870537203869
1,88000.0,28.0,26,8.53,1.2610166059133252
1,73440.0,25.0,41,7.3,1.7991222147197838
1,91800.0,38.0,45,8.07,1.1311635944700462
0,40800.0,37.0,14,8.7,1.0404652686762776
0,58320.0,24.0,140,8.84,1.2062056074766354
1,72000.0,39.0,41,6.42,0.964320987654321
1,87480.0,33.0,156,4.7,1.058950617283951
1,110000.0,29.0,119,2.3,0.6553473848555815
1,125000.0,43.0,14,5.96,1.3387076923076922
0,50000.0,30.0,14,7.06,0.8513049223653782
1,102000.0,29.0,62,7.9,1.2953728661275832
1,88128.0,32.0,11,4.57,1.3134251968503938
1,120000.0,30.0,79,2.8,1.2936708860759494
1,93900.0,29.0,93,3.9,2.072052401746725
1,102000.0,27.0,28,2.8,1.5163204747774481
0,64000.0,42.0,83,7.06,1.3107324516785348
0,51400.0,29.0,29,6.78,0.8658852344296711
0,41000.0,23.0,19,5.96,0.8632539682539683
0,57200.0,42.0,150,2.9,0.7448979591836734
0,60000.0,35.0,40,3.5,1.1613636363636364
1,109080.0,42.0,56,6.0,0.9513466550825369
1,100980.0,48.0,62,10.0,1.836016096579477
1,84240.0,49.0,29,6.36,2.114207650273224
0,62000.0,36.0,73,4.89,1.0419439579684764
1,75000.0,47.0,9,3.6,0.5641906397595535
1,103000.0,40.0,41,6.0,0.8320668693009118
1,83160.0,42.0,33,7.28,1.0867893660531698
0,43000.0,26.0,50,9.0,1.2514285714285711
0,66960.0,26.0,33,3.2,0.9204097714736014
1,91000.0,46.0,10,7.0,1.054477919933966
1,70200.0,27.0,73,2.3,0.8166342412451362
0,66960.0,23.0,45,5.54,1.1246384872080089
1,124200.0,43.0,38,5.25,1.1272058823529412
1,132800.0,32.0,195,11.01,1.7664395604395606
1,127000.0,31.0,68,4.0,1.6043956043956045
1,86400.0,46.0,117,5.0,1.6929499072356216
1,79900.0,40.0,71,8.27,1.2122690763052208
0,54000.0,29.0,49,3.22,1.2066735112936344
0,43200.0,39.0,20,8.31,1.2441140278917144
1,71000.0,27.0,19,6.77,0.8280998659517426
0,61000.0,33.0,81,3.52,1.6387755102040815
0,62000.0,31.0,90,11.4,1.3068467336683418
1,86400.0,26.0,44,5.74,1.4409215955983496
1,90720.0,37.0,83,5.17,1.271597035040431
0,66096.0,41.0,35,8.28,1.2666387259010896
0,67000.0,36.0,39,6.83,1.9059250764525992
1,76000.0,33.0,30,6.33,1.5879381443298968
0,63720.0,30.0,39,2.23,0.7693289224952742
1,81000.0,40.0,69,9.62,1.5069957081545062
0,54000.0,40.0,87,7.65,1.1259072580645162
0,70000.0,41.0,24,8.4,1.1521984216459975
1,76000.0,34.0,128,6.16,1.0266666666666666
0,55000.0,30.0,27,7.0,1.0462735462735462
0,60000.0,30.0,146,3.8,1.3571428571428572
0,46000.0,47.0,84,7.57,1.070534676481984
0,62600.0,36.0,70,9.3,1.0172310458495657
1,73000.0,30.0,50,4.95,1.9876237623762376
1,135000.0,26.0,171,7.56,1.351984321411073
0,59400.0,34.0,61,6.0,0.9968138370505234
0,68040.0,40.0,38,4.82,0.9082601961796593
1,121000.0,44.0,72,9.6,1.4828607702073633
